QID,Task Sentiment,rank,IAS,positive,negative,neutral,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
qGEN1793,,3,Bing,21.66276590909091,14.007205457575761,64.33002839393939,18.75,56.25,0.0,0.0,0.0,0.0,0.0,25.0
qGEN1794,,4,Bing,22.706134919999997,15.121447675999999,62.172417159999995,27.272727272727266,9.09090909090909,0.0,0.0,36.36363636363636,18.18181818181818,0.0,9.09090909090909
qGEN1795,,5,Bing,14.865434185185187,9.709736074074073,75.4248298888889,33.333333333333336,0.0,16.666666666666668,0.0,16.666666666666668,33.333333333333336,0.0,0.0
qGEN1801,,1,Bing,15.082050337288136,14.431991211864409,70.48595823728813,0.0,16.666666666666664,16.666666666666664,0.0,0.0,16.666666666666664,0.0,50.0
qGEN1802,,2,Bing,17.148260795918365,13.99687242857143,68.85486704081633,0.0,11.11111111111111,22.22222222222222,11.11111111111111,0.0,0.0,22.22222222222222,33.33333333333333
qGEN1803,,3,Bing,15.444901297435901,10.795752725641027,73.75934556410256,0.0,20.0,20.0,0.0,0.0,0.0,0.0,60.0
qGEN1804,,4,Bing,12.94033357142857,11.365094101785713,75.69457192857143,0.0,16.666666666666664,0.0,0.0,0.0,0.0,33.33333333333333,50.0
qGEN1805,,5,Bing,16.934166462962963,17.33375801111111,65.73207544444445,8.333333333333334,8.333333333333334,0.0,16.666666666666668,0.0,8.333333333333334,0.0,58.33333333333335
qGEN1811,,1,Bing,14.312575637681157,13.927968710144926,71.75945523188406,7.142857142857143,0.0,21.42857142857143,14.285714285714286,7.142857142857143,7.142857142857143,21.42857142857143,21.42857142857143
qGEN1812,,2,Bing,15.69284129,14.276981759999998,70.03017676,0.0,0.0,11.764705882352938,29.411764705882355,0.0,0.0,17.647058823529413,41.17647058823529
qGEN1813,,3,Bing,14.996118192307692,13.171370942307695,71.83251042307693,4.545454545454546,18.181818181818183,9.090909090909092,18.181818181818183,0.0,4.545454545454546,13.636363636363635,31.818181818181817
qGEN1814,,4,Bing,16.30869963157895,15.26902196491228,68.4222782631579,0.0,10.0,0.0,40.0,10.0,0.0,10.0,30.0
qGEN1815,,5,Bing,13.200497204081632,11.241917795918367,75.55758504081632,0.0,6.25,0.0,37.5,6.25,0.0,18.75,31.25
qGEN1821,,1,Bing,20.083374519230766,17.38616348076923,62.530461999999986,7.142857142857142,0.0,0.0,35.714285714285715,0.0,0.0,14.285714285714285,42.857142857142854
qGEN1822,,2,Bing,18.02498092857143,15.382769089285715,66.59224982142857,5.2631578947368425,15.789473684210527,0.0,10.526315789473685,0.0,0.0,15.789473684210527,52.631578947368425
qGEN1823,,3,Bing,22.384738875,12.362194046875,65.25306681250001,0.0,23.076923076923077,0.0,30.76923076923077,0.0,0.0,15.384615384615385,30.76923076923077
qGEN1824,,4,Bing,17.036388246153848,12.611556061538462,70.35205545538462,0.0,11.11111111111111,0.0,16.666666666666664,0.0,0.0,27.77777777777778,44.44444444444444
qGEN1825,,5,Bing,20.002263552238805,15.733912546268659,64.26382394029851,6.25,6.25,0.0,31.25,0.0,0.0,25.0,31.25
qGEN1831,,1,Bing,18.991754275555554,12.487204333333336,68.52104117777778,0.0,18.181818181818183,0.0,27.27272727272727,9.090909090909092,0.0,0.0,45.45454545454545
qGEN1832,,2,Bing,19.860097716666665,16.695064766666665,63.444837809999996,0.0,0.0,0.0,25.0,25.0,0.0,50.0,0.0
qGEN1833,,3,Bing,17.6175231875,14.954887339285714,67.42758932142857,7.142857142857142,7.142857142857142,0.0,28.57142857142857,14.285714285714285,7.142857142857142,0.0,35.714285714285715
qGEN1834,,4,Bing,19.23526874074074,18.302489888888886,62.462241518518525,7.142857142857143,7.142857142857143,14.285714285714286,35.71428571428572,0.0,0.0,7.142857142857143,28.571428571428573
qGEN1835,,5,Bing,14.242807442307692,13.838492153846154,71.91870078846154,0.0,15.384615384615385,0.0,23.076923076923077,7.6923076923076925,0.0,23.076923076923077,30.76923076923077
qGEN1841,,1,Bing,15.585229568421056,14.777885245614037,69.63688503508773,5.0,10.0,0.0,25.0,5.0,20.0,0.0,35.0
qGEN1842,,2,Bing,20.99075367441861,16.313652683720928,62.695593604651165,0.0,6.25,0.0,25.0,6.25,6.25,0.0,56.25
qGEN1843,,3,Bing,13.65461587213115,10.404509409836065,75.9408746557377,0.0,0.0,0.0,37.5,6.25,12.5,0.0,43.75
qGEN1844,,4,Bing,15.106005762711863,15.243830915254236,69.65016289830507,4.3478260869565215,0.0,0.0,34.78260869565217,0.0,13.043478260869565,4.3478260869565215,43.47826086956522
qGEN1845,,5,Bing,15.742581165384614,16.034344865384618,68.22307365384617,0.0,20.0,0.0,33.33333333333333,0.0,20.0,6.666666666666668,20.0
qGEN1851,,1,Bing,10.14498507755102,10.695907102040819,79.15910740816327,0.0,0.0,0.0,23.076923076923077,0.0,23.076923076923077,7.6923076923076925,46.15384615384615
qGEN1852,,2,Bing,12.830994896428574,12.439443410714286,74.72956176071428,0.0,8.0,0.0,12.0,0.0,24.0,4.0,52.0
qGEN1853,,3,Bing,15.552269658461537,15.56319206153846,68.88453786153846,9.090909090909092,0.0,0.0,22.727272727272727,0.0,22.727272727272727,0.0,45.45454545454545
qGEN1854,,4,Bing,11.831111560563382,12.547198076056334,75.62168964788732,5.555555555555555,0.0,0.0,16.666666666666664,0.0,16.666666666666664,11.11111111111111,50.0
qGEN1855,,5,Bing,14.651429476923076,14.706829576923075,70.64174142307691,0.0,0.0,0.0,22.22222222222222,0.0,22.22222222222222,5.555555555555555,50.0
qGEN1861,,1,Bing,11.045577933333336,15.714244533333336,73.24017749999999,16.66666666666667,16.66666666666667,0.0,33.33333333333334,0.0,16.66666666666667,0.0,16.66666666666667
qGEN1862,,2,Bing,14.557862229508196,15.985100737704919,69.45703698360656,27.27272727272727,18.181818181818183,0.0,9.090909090909092,0.0,9.090909090909092,0.0,36.36363636363637
qGEN1863,,3,Bing,16.136154368421053,17.021469815789477,66.84237584210526,0.0,21.42857142857143,0.0,21.42857142857143,0.0,7.142857142857143,14.285714285714286,35.71428571428572
qGEN1864,,4,Bing,15.934284181818182,15.458322409090911,68.60739372727272,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,33.333333333333336
qGEN1865,,5,Bing,17.69293198245614,21.508389263157895,60.7986788,23.076923076923077,0.0,0.0,30.76923076923077,7.6923076923076925,7.6923076923076925,7.6923076923076925,23.076923076923077
qGEN1871,,1,Bing,13.634725645833335,14.949555635416667,71.41571877083334,40.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0
qGEN1872,,1,Bing,13.634725645833335,14.949555635416667,71.41571877083334,40.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0
qGEN1873,,2,Bing,14.557862229508196,15.985100737704919,69.45703698360656,27.27272727272727,18.181818181818183,0.0,9.090909090909092,0.0,9.090909090909092,0.0,36.36363636363637
qGEN1874,,3,Bing,16.136154368421053,17.021469815789477,66.84237584210526,0.0,21.42857142857143,0.0,21.42857142857143,0.0,7.142857142857143,14.285714285714286,35.71428571428572
qGEN1875,,4,Bing,13.564687969230768,16.62974028846154,69.80557207692308,0.0,15.384615384615383,0.0,38.46153846153846,7.692307692307692,7.692307692307692,0.0,30.769230769230766
qGEN1876,,5,Bing,17.69293198245614,21.508389263157895,60.7986788,23.076923076923077,0.0,0.0,30.76923076923077,7.6923076923076925,7.6923076923076925,7.6923076923076925,23.076923076923077
qGEN1882,,1,Bing,10.14498507755102,10.695907102040819,79.15910740816327,0.0,0.0,0.0,23.076923076923077,0.0,23.076923076923077,7.6923076923076925,46.15384615384615
qGEN1883,,2,Bing,17.844405621875,17.500994796875,64.654599234375,4.545454545454546,0.0,0.0,9.090909090909092,0.0,36.36363636363637,4.545454545454546,45.45454545454545
qGEN1884,,3,Bing,13.187484220000002,15.379929229999997,71.43258671999999,9.090909090909092,0.0,0.0,36.36363636363637,0.0,27.27272727272727,0.0,27.27272727272727
qGEN1885,,4,Bing,18.060172508474576,14.199303966101695,67.74052383050847,0.0,12.0,4.0,24.0,0.0,8.0,0.0,52.0
qGEN1886,,5,Bing,16.83229495666666,18.044411200000003,65.12329353333332,0.0,9.09090909090909,0.0,4.545454545454545,9.09090909090909,4.545454545454545,0.0,72.72727272727272
qGEN1892,,1,Bing,17.950158358333333,11.837742466666667,70.21209928333332,4.545454545454546,9.090909090909092,13.636363636363635,31.818181818181817,0.0,0.0,9.090909090909092,31.818181818181817
qGEN1893,,2,Bing,18.473232523809525,15.061891206349209,66.46487534920635,17.647058823529406,17.647058823529406,0.0,35.29411764705881,5.882352941176468,0.0,5.882352941176468,17.647058823529406
qGEN1894,,3,Bing,19.228580781250002,16.352595565625,64.41882481249999,0.0,0.0,0.0,25.0,0.0,0.0,12.5,62.5
qGEN1895,,4,Bing,18.405165268656717,16.723756850746266,64.87107820895523,0.0,0.0,0.0,8.333333333333334,16.666666666666668,8.333333333333334,16.666666666666668,50.00000000000001
qGEN1896,,5,Bing,14.844057297872338,12.469446425531913,72.68649665957446,0.0,31.25,0.0,25.0,0.0,0.0,0.0,43.75
qGEN1902,,1,Bing,18.992057311111108,15.889689604444444,65.11825262222223,9.090909090909092,36.36363636363637,0.0,9.090909090909092,0.0,0.0,9.090909090909092,36.36363636363637
qGEN1903,,2,Bing,18.310564636363637,20.31738744848485,61.37204735909091,0.0,22.22222222222222,0.0,0.0,22.22222222222222,0.0,22.22222222222222,33.33333333333333
qGEN1904,,3,Bing,13.479289269230769,14.951923230769232,71.56878534615386,0.0,18.181818181818183,0.0,63.63636363636363,0.0,0.0,0.0,18.181818181818183
qGEN1905,,4,Bing,12.431725346938775,10.722829387755104,76.84544516326531,0.0,15.384615384615385,0.0,30.76923076923077,15.384615384615385,0.0,15.384615384615385,23.076923076923077
qGEN1906,,5,Bing,19.22122952083333,17.842400416666667,62.93637038541667,7.692307692307692,23.076923076923073,0.0,0.0,7.692307692307692,7.692307692307692,15.384615384615383,38.46153846153846
qGEN1912,,1,Bing,14.025713829268295,16.591265707317074,69.38301952439025,0.0,0.0,0.0,75.0,0.0,0.0,0.0,25.0
qGEN1913,,2,Bing,19.592070975000002,18.693154475,61.714774475,0.0,16.666666666666664,0.0,50.0,0.0,0.0,8.333333333333332,25.0
qGEN1914,,3,Bing,13.881494055555555,15.167680500000003,70.95082458333333,0.0,30.0,0.0,30.0,0.0,0.0,10.0,30.0
qGEN1915,,4,Bing,18.1984151,17.02217892,64.77940604,0.0,14.285714285714285,0.0,19.047619047619047,9.523809523809524,4.761904761904762,19.047619047619047,33.33333333333333
qGEN1916,,5,Bing,16.243129966101694,17.778674728813563,65.97819542372882,0.0,15.384615384615385,0.0,23.076923076923077,0.0,0.0,15.384615384615385,46.15384615384615
qGEN1921,,1,Bing,13.911844780701754,19.481495877192984,66.60665938596489,16.66666666666667,0.0,8.333333333333336,33.33333333333334,0.0,8.333333333333336,16.66666666666667,16.66666666666667
qGEN1922,,2,Bing,9.570566710526315,11.889595578947368,78.53983713157893,30.0,0.0,0.0,50.0,0.0,0.0,0.0,20.0
qGEN1923,,3,Bing,15.874158718750001,20.23007840625,63.8957638375,22.22222222222222,11.11111111111111,5.555555555555555,16.666666666666664,0.0,5.555555555555555,16.666666666666664,22.22222222222222
qGEN1924,,4,Bing,14.144639493150684,19.318548753424658,66.53681134246575,15.384615384615385,0.0,0.0,46.15384615384615,0.0,0.0,7.6923076923076925,30.76923076923077
qGEN1925,,5,Bing,12.889642666666667,13.950982416666669,73.15937495,0.0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,16.666666666666664,50.0
qGEN1931,,1,Bing,12.63031964814815,14.881641037037038,72.48803949999999,22.22222222222222,22.22222222222222,0.0,11.11111111111111,0.0,11.11111111111111,0.0,33.33333333333333
qGEN1932,,2,Bing,16.49421110714286,19.85735354464286,63.648435589285704,10.0,10.0,10.0,40.0,0.0,20.0,0.0,10.0
qGEN1933,,3,Bing,10.883797675,8.619173550000001,80.4970295625,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,22.22222222222222,55.55555555555556
qGEN1934,,4,Bing,12.416078194444442,15.072768222222221,72.51115322222222,0.0,11.11111111111111,0.0,55.55555555555556,0.0,0.0,0.0,33.33333333333333
qGEN1935,,5,Bing,14.702886435483872,16.32845726612903,68.9686566935484,18.75,18.75,0.0,18.75,0.0,6.25,0.0,37.5
qGEN1941,,1,Bing,13.634725645833335,14.949555635416667,71.41571877083334,40.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0
qGEN1942,,2,Bing,12.40979876101695,11.504862264406782,76.08533905084744,8.333333333333334,8.333333333333334,0.0,16.666666666666668,8.333333333333334,0.0,0.0,58.33333333333335
qGEN1943,,3,Bing,11.045577933333336,15.714244533333336,73.24017749999999,16.66666666666667,16.66666666666667,0.0,33.33333333333334,0.0,16.66666666666667,0.0,16.66666666666667
qGEN1944,,4,Bing,15.03670006896552,15.609473965517243,69.35382596551723,0.0,0.0,11.11111111111111,33.33333333333333,22.22222222222222,11.11111111111111,11.11111111111111,11.11111111111111
qGEN1945,,5,Bing,14.741371729508202,14.355414237704919,70.90321419672132,0.0,0.0,6.666666666666668,13.333333333333336,0.0,6.666666666666668,20.0,53.33333333333334
qGEN1951,,1,Bing,15.585229568421056,14.777885245614037,69.63688503508773,5.0,10.0,0.0,25.0,5.0,20.0,0.0,35.0
qGEN1952,,2,Bing,20.99075367441861,16.313652683720928,62.695593604651165,0.0,6.25,0.0,25.0,6.25,6.25,0.0,56.25
qGEN1953,,3,Bing,13.65461587213115,10.404509409836065,75.9408746557377,0.0,0.0,0.0,37.5,6.25,12.5,0.0,43.75
qGEN1954,,4,Bing,15.106005762711863,15.243830915254236,69.65016289830507,4.3478260869565215,0.0,0.0,34.78260869565217,0.0,13.043478260869565,4.3478260869565215,43.47826086956522
qGEN1955,,5,Bing,15.742581165384614,16.034344865384618,68.22307365384617,0.0,20.0,0.0,33.33333333333333,0.0,20.0,6.666666666666668,20.0
qGEN1961,,1,Bing,10.14498507755102,10.695907102040819,79.15910740816327,0.0,0.0,0.0,23.076923076923077,0.0,23.076923076923077,7.6923076923076925,46.15384615384615
qGEN1962,,2,Bing,17.844405621875,17.500994796875,64.654599234375,4.545454545454546,0.0,0.0,9.090909090909092,0.0,36.36363636363637,4.545454545454546,45.45454545454545
qGEN1963,,3,Bing,17.466694210526317,16.3918948,66.14141099999999,0.0,28.571428571428573,0.0,14.285714285714286,0.0,0.0,0.0,57.142857142857146
qGEN1964,,4,Bing,10.366133236923076,9.105595523076923,80.52827098461538,0.0,27.77777777777778,0.0,16.666666666666664,0.0,5.555555555555555,0.0,50.0
qGEN1965,,5,Bing,16.1845676,12.496261299999999,71.31917084444444,14.285714285714285,14.285714285714285,0.0,42.857142857142854,0.0,0.0,0.0,28.57142857142857
qGEN1971,,1,Bing,17.466694210526317,16.3918948,66.14141099999999,0.0,28.571428571428573,0.0,14.285714285714286,0.0,0.0,0.0,57.142857142857146
qGEN1972,,2,Bing,9.778596868085106,10.830939914893618,79.39046289361704,0.0,0.0,0.0,23.076923076923077,0.0,23.076923076923077,7.6923076923076925,46.15384615384615
qGEN1973,,3,Bing,17.023264934615383,18.52239558653846,64.4543401076923,0.0,6.25,0.0,31.25,6.25,6.25,12.5,37.5
qGEN1974,,4,Bing,16.130099583333333,14.32518975925926,69.54471071296297,0.0,11.76470588235294,0.0,23.52941176470588,0.0,5.88235294117647,17.647058823529413,41.1764705882353
qGEN1975,,5,Bing,16.431272591549295,18.914568373239437,64.6541588309859,5.555555555555555,16.666666666666664,0.0,27.77777777777778,0.0,0.0,0.0,50.0
qGEN1981,,1,Bing,9.574876100000001,10.605295333333336,79.81982825,0.0,0.0,0.0,23.076923076923077,0.0,23.076923076923077,7.6923076923076925,46.15384615384615
qGEN1982,,2,Bing,20.99075367441861,16.313652683720928,62.695593604651165,0.0,6.25,0.0,25.0,6.25,6.25,0.0,56.25
qGEN1983,,3,Bing,17.2681951640625,19.012968187499997,63.718837015625,15.789473684210527,10.526315789473685,5.2631578947368425,5.2631578947368425,15.789473684210527,5.2631578947368425,0.0,42.10526315789474
qGEN1984,,4,Bing,16.1845676,12.496261299999999,71.31917084444444,14.285714285714285,14.285714285714285,0.0,42.857142857142854,0.0,0.0,0.0,28.57142857142857
qGEN1985,,5,Bing,14.973234839622643,14.158095716981132,70.86866918867925,0.0,0.0,0.0,33.33333333333333,8.333333333333332,16.666666666666664,0.0,41.66666666666667
qGEN1991,,1,Bing,13.634725645833335,14.949555635416667,71.41571877083334,40.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0
qGEN1992,,2,Bing,14.557862229508196,15.985100737704919,69.45703698360656,27.27272727272727,18.181818181818183,0.0,9.090909090909092,0.0,9.090909090909092,0.0,36.36363636363637
qGEN1993,,3,Bing,16.136154368421053,17.021469815789477,66.84237584210526,0.0,21.42857142857143,0.0,21.42857142857143,0.0,7.142857142857143,14.285714285714286,35.71428571428572
qGEN1994,,4,Bing,13.564687969230768,16.62974028846154,69.80557207692308,0.0,15.384615384615383,0.0,38.46153846153846,7.692307692307692,7.692307692307692,0.0,30.769230769230766
qGEN1995,,5,Bing,15.846980333333335,18.829494585964916,65.32352528070176,6.666666666666668,13.333333333333336,0.0,26.66666666666667,13.333333333333336,13.333333333333336,0.0,26.66666666666667
qGEN2001,,1,Bing,11.045577933333336,15.714244533333336,73.24017749999999,16.66666666666667,16.66666666666667,0.0,33.33333333333334,0.0,16.66666666666667,0.0,16.66666666666667
qGEN2002,,2,Bing,14.557862229508196,15.985100737704919,69.45703698360656,27.27272727272727,18.181818181818183,0.0,9.090909090909092,0.0,9.090909090909092,0.0,36.36363636363637
qGEN2003,,3,Bing,16.136154368421053,17.021469815789477,66.84237584210526,0.0,21.42857142857143,0.0,21.42857142857143,0.0,7.142857142857143,14.285714285714286,35.71428571428572
qGEN2004,,4,Bing,13.564687969230768,16.62974028846154,69.80557207692308,0.0,15.384615384615383,0.0,38.46153846153846,7.692307692307692,7.692307692307692,0.0,30.769230769230766
qGEN2005,,5,Bing,17.69293198245614,21.508389263157895,60.7986788,23.076923076923077,0.0,0.0,30.76923076923077,7.6923076923076925,7.6923076923076925,7.6923076923076925,23.076923076923077
qGEN2011,,1,Bing,11.045577933333336,15.714244533333336,73.24017749999999,16.66666666666667,16.66666666666667,0.0,33.33333333333334,0.0,16.66666666666667,0.0,16.66666666666667
qGEN2012,,2,Bing,14.557862229508196,15.985100737704919,69.45703698360656,27.27272727272727,18.181818181818183,0.0,9.090909090909092,0.0,9.090909090909092,0.0,36.36363636363637
qGEN2013,,3,Bing,16.136154368421053,17.021469815789477,66.84237584210526,0.0,21.42857142857143,0.0,21.42857142857143,0.0,7.142857142857143,14.285714285714286,35.71428571428572
qGEN2014,,4,Bing,15.934284181818182,15.458322409090911,68.60739372727272,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,33.333333333333336
qGEN2015,,5,Bing,17.69293198245614,21.508389263157895,60.7986788,23.076923076923077,0.0,0.0,30.76923076923077,7.6923076923076925,7.6923076923076925,7.6923076923076925,23.076923076923077
qGEN2021,,1,Bing,12.664702150943397,19.35247153773585,67.98282649056603,0.0,25.0,0.0,25.0,0.0,12.5,0.0,37.5
qGEN2022,,2,Bing,12.374939518518518,12.302177981481481,75.32288253703703,0.0,14.285714285714285,0.0,57.14285714285714,0.0,0.0,0.0,28.57142857142857
qGEN2023,,3,Bing,14.119599571428571,15.702877392857143,70.17752314285714,0.0,8.333333333333332,16.666666666666664,25.0,0.0,8.333333333333332,0.0,41.66666666666667
qGEN2024,,4,Bing,16.797794828125,13.785997640624997,69.41620781249999,5.263157894736842,0.0,5.263157894736842,5.263157894736842,5.263157894736842,5.263157894736842,5.263157894736842,68.42105263157895
qGEN2025,,5,Bing,8.81241105,9.742205075000001,81.44538345000001,0.0,0.0,0.0,25.0,0.0,0.0,50.0,25.0
qGEN2031,,1,Bing,10.14498507755102,10.695907102040819,79.15910740816327,0.0,0.0,0.0,23.076923076923077,0.0,23.076923076923077,7.6923076923076925,46.15384615384615
qGEN2032,,2,Bing,12.830994896428574,12.439443410714286,74.72956176071428,0.0,8.0,0.0,12.0,0.0,24.0,4.0,52.0
qGEN2033,,3,Bing,20.990753674418603,16.313652683720928,62.695593604651165,0.0,6.25,0.0,25.0,6.25,6.25,0.0,56.25
qGEN2034,,4,Bing,14.103546609374998,15.28446328125,70.61199028125,5.882352941176469,0.0,5.882352941176469,35.294117647058826,11.764705882352938,17.647058823529413,5.882352941176469,17.647058823529413
qGEN2035,,5,Bing,14.996184013793105,14.229096068965518,70.77471986206896,7.692307692307692,7.692307692307692,0.0,15.384615384615383,15.384615384615383,7.692307692307692,7.692307692307692,38.46153846153846
qGEN2041,,1,Bing,11.045577933333336,15.714244533333336,73.24017749999999,16.66666666666667,16.66666666666667,0.0,33.33333333333334,0.0,16.66666666666667,0.0,16.66666666666667
qGEN2042,,2,Bing,14.557862229508196,15.985100737704919,69.45703698360656,27.27272727272727,18.181818181818183,0.0,9.090909090909092,0.0,9.090909090909092,0.0,36.36363636363637
qGEN2043,,3,Bing,16.136154368421053,17.021469815789477,66.84237584210526,0.0,21.42857142857143,0.0,21.42857142857143,0.0,7.142857142857143,14.285714285714286,35.71428571428572
qGEN2044,,4,Bing,15.934284181818182,15.458322409090911,68.60739372727272,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,33.333333333333336
qGEN2045,,5,Bing,13.115273814814815,13.159327162962963,73.72539881481481,20.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0
qGEN2051,,1,Bing,15.357483857142856,13.682972278571429,70.95954391071429,0.0,22.22222222222222,0.0,33.33333333333333,0.0,0.0,0.0,44.44444444444444
qGEN2052,,2,Bing,16.636803106060608,15.328918504545458,68.03427870454546,0.0,6.25,6.25,12.5,12.5,6.25,18.75,37.5
qGEN2053,,3,Bing,14.657848740625,13.947642078125,71.39450929687501,11.11111111111111,11.11111111111111,0.0,22.22222222222222,0.0,5.555555555555555,0.0,50.0
qGEN2054,,4,Bing,16.2695067890625,16.357556984375,67.372936125,12.5,12.5,0.0,25.0,6.25,6.25,0.0,37.5
qGEN2055,,5,Bing,12.982168666666668,9.379220238095238,77.63861073809524,36.36363636363636,18.18181818181818,0.0,27.272727272727266,0.0,0.0,0.0,18.18181818181818
qGEN2061,,1,Bing,19.16251431162791,16.838513941860466,63.998972093023255,0.0,0.0,0.0,33.33333333333333,6.666666666666668,6.666666666666668,0.0,53.33333333333334
qGEN2062,,2,Bing,20.99075367441861,16.313652683720928,62.695593604651165,0.0,6.25,0.0,25.0,6.25,6.25,0.0,56.25
qGEN2063,,3,Bing,15.513802845454547,15.002688106060608,69.48350892424241,0.0,0.0,0.0,21.428571428571427,0.0,21.428571428571427,0.0,57.14285714285714
qGEN2064,,4,Bing,18.36427867419355,18.982434474193546,62.65328633870969,4.761904761904762,9.523809523809524,0.0,23.809523809523807,0.0,23.809523809523807,0.0,38.095238095238095
qGEN2065,,5,Bing,13.443600136,11.84460788,74.71179154,6.25,0.0,0.0,25.0,0.0,12.5,6.25,50.0
qGEN2071,,1,Bing,20.990753674418603,16.313652683720928,62.695593604651165,0.0,6.25,0.0,25.0,6.25,6.25,0.0,56.25
qGEN2072,,2,Bing,14.225135379310345,12.406998206896553,73.3678659827586,0.0,6.25,12.5,18.75,6.25,6.25,0.0,50.0
qGEN2073,,3,Bing,15.504869024999998,19.8603005,64.63483062499999,11.11111111111111,0.0,0.0,11.11111111111111,0.0,33.33333333333333,0.0,44.44444444444444
qGEN2074,,4,Bing,15.31938295151515,19.352424104545456,65.32819307575757,7.6923076923076925,7.6923076923076925,7.6923076923076925,7.6923076923076925,7.6923076923076925,15.384615384615385,0.0,46.15384615384615
qGEN2075,,5,Bing,15.31938295151515,19.352424104545456,65.32819307575757,7.6923076923076925,7.6923076923076925,7.6923076923076925,7.6923076923076925,7.6923076923076925,15.384615384615385,0.0,46.15384615384615
qGEN2081,,1,Bing,14.058924391304348,19.068881195652175,66.87219460869565,10.0,10.0,0.0,40.0,0.0,10.0,10.0,20.0
qGEN2082,,2,Bing,9.387358177777777,10.728066897777778,79.88457539999999,0.0,0.0,0.0,42.85714285714286,14.285714285714286,0.0,14.285714285714286,28.571428571428573
qGEN2083,,3,Bing,13.38930826153846,14.193978123076926,72.41671367692307,7.6923076923076925,0.0,0.0,46.15384615384615,0.0,0.0,7.6923076923076925,38.46153846153847
qGEN2084,,4,Bing,13.462387633333334,14.293528316666668,72.24408374999999,12.5,0.0,0.0,31.25,0.0,0.0,12.5,43.75
qGEN2085,,5,Bing,14.37946737837838,16.315809054054057,69.30472427027028,0.0,21.428571428571427,0.0,21.428571428571427,7.142857142857142,0.0,28.57142857142857,21.428571428571427
qGEN2091,,1,Bing,15.593210744680853,14.959342117021274,69.44744721276597,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,66.66666666666667
qGEN2092,,2,Bing,16.11631065957447,12.381283000000002,71.50240721276595,9.090909090909092,18.181818181818183,0.0,0.0,9.090909090909092,0.0,0.0,63.63636363636363
qGEN2093,,3,Bing,19.079049854545456,13.423789236363637,67.49716061818182,0.0,20.0,0.0,10.0,10.0,0.0,20.0,40.0
qGEN2094,,4,Bing,19.628111682539682,18.198217984126984,62.173670079365074,0.0,9.09090909090909,9.09090909090909,0.0,0.0,0.0,9.09090909090909,72.72727272727272
qGEN2095,,5,Bing,16.11631065957447,12.381283000000002,71.50240721276595,9.090909090909092,18.181818181818183,0.0,0.0,9.090909090909092,0.0,0.0,63.63636363636363
qGEN2101,,1,Bing,17.42907807407407,11.359541574074072,71.21138012962963,10.0,60.0,0.0,0.0,0.0,0.0,0.0,30.0
qGEN2102,,2,Bing,14.620832254901961,12.979086274509804,72.40008149019607,7.142857142857143,28.571428571428573,0.0,7.142857142857143,7.142857142857143,0.0,7.142857142857143,42.85714285714286
qGEN2103,,3,Bing,13.37832301923077,10.591507413461537,76.03016930769232,0.0,26.666666666666664,0.0,0.0,19.999999999999996,6.666666666666666,6.666666666666666,39.99999999999999
qGEN2104,,4,Bing,16.390690585365853,14.622122402439025,68.98718692682927,0.0,42.857142857142854,0.0,0.0,14.285714285714285,0.0,28.57142857142857,14.285714285714285
qGEN2105,,5,Bing,17.626477892857142,16.18936039285714,66.1841617857143,0.0,28.571428571428573,0.0,0.0,0.0,0.0,14.285714285714286,57.142857142857146
qGEN2111,,1,Bing,15.855440735849058,11.638546094339622,72.50601330188678,8.333333333333332,25.0,0.0,0.0,16.666666666666664,0.0,0.0,50.0
qGEN2112,,2,Bing,12.296899714285715,9.886271228571427,77.81682868571428,25.0,12.5,0.0,0.0,12.5,50.0,0.0,0.0
qGEN2113,,3,Bing,18.256021719298243,14.607100271929827,67.13687817543858,8.333333333333332,41.66666666666667,0.0,0.0,0.0,0.0,8.333333333333332,41.66666666666667
qGEN2114,,4,Bing,14.914609095238095,9.199667499999999,75.8857239047619,0.0,42.857142857142854,0.0,0.0,14.285714285714285,14.285714285714285,0.0,28.57142857142857
qGEN2115,,5,Bing,18.450809874999997,14.866041625000001,66.683148375,16.666666666666664,16.666666666666664,0.0,0.0,8.333333333333332,0.0,0.0,58.33333333333334
qGEN2121,,1,Bing,21.347147142857146,18.277824314285716,60.375028314285714,0.0,0.0,0.0,50.0,0.0,0.0,37.5,12.5
qGEN2122,,2,Bing,18.553731775,19.2080866225,62.238180924999995,0.0,33.333333333333336,8.333333333333334,16.666666666666668,0.0,0.0,16.666666666666668,25.000000000000004
qGEN2123,,3,Bing,16.755969641025644,18.935492589743593,64.3085361025641,16.666666666666664,0.0,0.0,41.66666666666667,16.666666666666664,0.0,0.0,25.0
