query,text_sample,position,positive,negative,neutral,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
QuaÄº Ã¨ la causa della riduzione del lago aral,"Il Lago d'Aral [I]: storia di un colpevole degrado | Il .... Puoi leggerlo in 6 min. La crisi ecologica che ha colpito il bacino del Lago d’Aral, un ecosistema incredibilmente delicato e dai tratti peculiari, ha origini complesse e va analizzata sul piano storico-politico e legislativo, sia dal punto di vista regionale che da quello internazionale. Infatti ...",7,15.150134464285717,13.706342955357146,71.14352241428571,10.597592229416279,14.117021481875955,11.20190299611658,13.72066831818192,11.119140729609647,12.453990200119918,11.542646674177877,15.247037370501785
QuaÄº Ã¨ la causa della riduzione del lago aral,"Il disastro ecologico del Lago d'Aral: una storia .... Lago d’Aral: le prospettive di recupero. Purtroppo, senza interventi la totale scomparsa del lago d’Aral sarebbe ormai inevitabile. Le poche opere di bonifica sono iniziate solo nel 2000, con la messa in sicurezza della base militare sovietica che sorgeva su una delle isole.",8,14.05609612,15.344190093999998,70.59971379000001,10.426136936106134,14.03523924820744,10.358257092956952,13.588140184809777,11.10641084123431,13.119594519651104,12.917444973426987,14.448776203607267
QuaÄº Ã¨ la causa della riduzione del lago aral,"Il lago d’Aral è completamente prosciugato. Per la prima volta nella storia, almeno in quella moderna, il lago d’Aral è quasi completamente asciutto.Lo dimostrano le immagini satellitari della Nasa diffuse settimana scorsa e riprese dal satellite Terra, in cui si vede tutto il bacino est del lago, che si trova a cavallo tra Kazakistan e Uzbekistan, a secco.",9,13.856882430508474,12.434728203389831,73.70838924576272,12.063921525109162,13.090359683486696,9.55048464461376,12.93368478834298,13.143023693911172,12.003014053761534,14.780534508083937,12.434977102690734
QuaÄº Ã¨ la causa della riduzione del lago aral,"Aral nell'Enciclopedia Treccani - Treccani, il portale del .... (russo Aral o Aral′skoe more) Grande lago dell’Asia centro-occidentale, tra Uzbekistan e Kazakistan, a E del Mar Caspio, che fino alla metà del 20° sec. era per estensione il sesto della Terra (66.000 km2 nel 1950). Già assai rimpicciolito nel corso degli anni 1960, durante i due decenni successivi ha continuato a ridursi (41.000 km2 nel 1988) e ha finito con il frazionarsi in due laghi ...",10,14.018638107692308,12.746910476923077,73.23445155384614,12.255547268733318,12.772014312230565,10.263433009595085,12.884717087639865,12.307616091534216,12.6805509297067,12.662025625186423,14.174095675373799
cos e la biodiversitÃ ,"Che cos'è la biodiversità | WWF Italy. Che cos'è la biodiversità ... l’immensa varietà delle forme viventi che rende il nostro pianeta unico. Alcuni ambienti sono particolarmente ricchi di biodiversità: le barriere coralline, le foreste tropicali e gli estuari dei fiumi ospitano circa la metà degli essere viventi del Pianeta, anche se ricoprono solo il 6% della superficie ...",1,16.120371654545455,14.59406629090909,69.28556221818182,10.856629337810658,13.33143148303398,11.406145356512,13.532786064378055,12.507063685831532,12.724729012331801,11.377582937182165,14.263632122919773
cos e la biodiversitÃ ,"Il pianeta vive, se vive la biodiversità - YouTube. Che cos'è la biodiversità, cosa c'entra con il nostro cibo quotidiano, cosa possiamo fare per preservarla. Che cos'è la biodiversità, cosa c'entra con il nostro cibo quotidiano, cosa possiamo ...",2,13.663845108108113,15.868323027027028,70.46783145945946,10.979100013764098,12.639239336994764,12.363508260982861,13.431449696865002,12.572979494610118,12.52242374103258,11.159098520018823,14.332200935731718
cos e la biodiversitÃ ,"Cosa è la biodiversità? E perché è così importante .... Biodiversità è la varietà degli esseri viventi che popolano la Terra, frutto di lunghi e complessi processi evolutivi. Comprende tutte le forme di vita differenti: A livello di geni (le unità ereditarie della cellula che determinano tutte le caratteristiche visibili degli esseri viventi, come il colore degli occhi dell’uomo o il colore del pelo dei […]",3,17.623305796874998,15.465365453125003,66.91132882812501,12.24667171369352,11.715565656696345,10.760742032570201,12.455947171428198,13.018518773253579,12.98483875920819,12.14338481545294,14.674331077696998
cos e la biodiversitÃ ,"Cos'è la biodiversità - Focus.it. Cos'è la biodiversità Usato a volte a sproposito, questo concetto è molto importante nell'ecologia moderna. E nasconde aspetti interessanti e profondi, più ampi della semplice diversità agricola.",4,29.123786266666666,17.162229300000003,53.71398466666667,10.264023497614055,11.8450571540128,13.423326681702111,13.684465794730203,12.255510837413631,13.238550025070428,10.054662869830883,15.234403139625854
cos e la biodiversitÃ ,"ecomondo: Perchè la biodiversità è importante. Cos'è la biodiversità Con il termine biodiversità si indicano tutte le forme viventi del pianeta, gli ecosistemi e la complessità delle interelazioni fra le specie. L'attuale livello di biodiversità è la conseguenza di un'evoluzione naturale che si è innescata miliardi di anni fa. Estensione del concetto di biodiversità",5,18.492316296296295,12.368491129629632,69.13919387037035,10.790327392771355,12.983480001965175,12.415454888479053,13.667921521559972,11.802806104433795,12.827208869340879,10.57767678505161,14.935124436398128
cos e la biodiversitÃ ,"Che cos'è la biodiversità? | Yahoo Answers. Best Answer: Per biodiversità si intende l'insieme di tutte le forme, animali o vegetali, geneticamente dissimili presenti sulla terra e degli ecosistemi ad essi correlati. Quindi biodiversità implica tutta la variabilità genetica e ecosistemica. Il termine biodiversità si è ormai consolidato e viene comunemente utilizzato nei diversi ambiti scientifici e culturali.",6,14.27343901754386,13.440887000000002,72.28567470175439,11.736637529135585,12.619719906957627,12.610716436696212,13.280552582173819,13.813480988442711,12.248940866281819,10.957534889001796,12.73241680131039
cos e la biodiversitÃ ,Biodiversità (2) - Skuola.net. A che cosa serve la biodiversità? La biodiversità fornisce molti beni indispensabili alla sopravvivenza umana. Pensiamo al cibo: usiamo per scopi alimentari circa 3000 specie vegetali e ne ...,7,18.484526428571428,10.922194785714286,70.59328046428571,11.286725341238148,12.124648432129657,12.779767258930677,14.27860870631775,12.88571455588193,11.94312484950123,10.469996025654456,14.231414830346118
cos e la biodiversitÃ ,"EDEN BIOGarden: Biodiversità: Che cos’è la biodiversità e .... Purtroppo le pratiche agricole e la gestione territoriale, spesso, riducono sempre più le aree naturali ,con la conseguente distruzione degli habitat portando inevitabilmente ad un considerevole calo di biodiversità. ... Biodiversità: Che cos’è la biodiversità e perché è così importante? Di definizioni sulla biodiversità se ne ...",8,16.956917905660376,14.081030049056602,68.96205330188678,9.975994663509677,13.554310919930959,12.503509063366842,14.473098500429026,11.889432151467902,12.615582047436828,11.047929101195814,13.940143552662912
cos e la biodiversitÃ ,"Biodiversità - Wikipedia. La diversità biologica o biodiversità in ecologia è la varietà di organismi viventi, nelle loro diverse forme, e nei rispettivi ecosistemi.Essa comprende l'intera variabilità biologica: di geni, specie, nicchie ecologiche ed ecosistemi. Le risorse genetiche sono considerate la componente determinante della biodiversità all'interno di una singola specie.",9,20.13262528,14.563270019999997,65.3041055,10.824639679363376,12.636129664078391,12.982748861328355,13.747786194611963,12.555028887581438,11.724386341404053,11.002064197856432,14.527216173775956
Cosa Ã¨ ocean cleanup? Ita,The Ocean Cleanup - YouTube. The Ocean Cleanup develops advanced technologies to rid the world's oceans of plastic. The world's first operational ocean cleanup system is set to be deployed this summer in the Great Pacific ...,1,11.4857376,9.430459268571429,79.083804,13.385380964897365,13.780088167860724,10.136893464840266,12.37586813209898,13.311030701365418,11.03090562356619,14.159204012238478,11.820628933132555
Cosa Ã¨ ocean cleanup? Ita,"Boyan Slat - Wikipedia. The Ocean Cleanup. In 2013, Slat founded the non-profit entity The Ocean Cleanup, of which he is now the CEO. The group's mission is to develop advanced technologies to rid the world's oceans of plastic. It raised US$2.2 million through a crowd funding campaign with the help of 38,000 donors from 160 countries.",2,10.316822490566038,11.466283245283018,78.21689486792454,13.19945042180656,12.87521687879212,9.749450726292793,11.632976587159499,11.960379561960705,10.639871262691198,15.557937301174618,14.384717260122473
Cosa Ã¨ ocean cleanup? Ita,"Ocean Cleanup, parte progetto per pulire l’oceano dalla .... Il dispositivo galleggiante realizzato per raccogliere i rifiuti dall’Oceano finalmente funziona. Ad annunciarlo, attraverso un tweet, è stato lo stesso Boyan Slat, ovvero colui che l’ha ideato quando aveva solo 18 anni, e che ha fondato il progetto Ocean Cleanup, l’organizzazione senza scopro di lucro il cui obiettivo è appunto la pulizia degli oceani.",3,14.71241675409836,16.193506319672128,69.09407727868853,11.151965924955554,13.725001490940777,11.059822215694034,13.175568820384967,11.225518430977402,11.361886092709437,12.189113652872164,16.111123371465634
Cosa Ã¨ ocean cleanup? Ita,"Ocean cleanup device successively collects plastic waste .... Ocean cleanup device collects plastic waste from sea for first time in Pacific Ocean on October 2, creator of Ocean Cleanup Project Boyan Slat said on Twitter In a first, an ocean cleanup device designed by Dutch scientists to clean up an island of rubbish in the Pacific Ocean has reportedly helped ...",4,11.027155644827586,11.299779948275862,77.67306522413793,12.217864724544873,13.214247297665063,10.134132782417234,12.93397630719845,14.846576249486484,11.898917043545232,14.658268388252344,10.096017206890288
Cosa Ã¨ ocean cleanup? Ita,"North Atlantic garbage patch - Wikipedia. The North Atlantic garbage patch is an area of man-made marine debris found floating within the North Atlantic Gyre, originally documented in 1972. The patch is estimated to be hundreds of kilometers across in size, with a density of over 200,000 pieces of debris per square kilometer (one piece per five square metres, on average).",5,10.005339601694915,12.324386050847457,77.67027522033898,11.466571203324749,13.172111222197822,10.825325458146617,12.485946407964402,13.42079299901002,11.267385795493775,14.28105602113498,13.080810892727602
Cosa Ã¨ ocean cleanup? Ita,"Ocean Cleanup, parte progetto per pulire l’oceano dalla .... Il dispositivo galleggiante realizzato per raccogliere i rifiuti dall’Oceano finalmente funziona. Ad annunciarlo, attraverso un tweet, è stato lo stesso Boyan Slat, ovvero colui che l’ha ideato quando aveva solo 18 anni, e che ha fondato il progetto Ocean Cleanup, l’organizzazione senza scopro di lucro il cui obiettivo è appunto la pulizia degli oceani.",6,14.71241675409836,16.193506319672128,69.09407727868853,11.151965924955554,13.725001490940777,11.059822215694034,13.175568820384967,11.225518430977402,11.361886092709437,12.189113652872164,16.111123371465634
Cosa Ã¨ ocean cleanup? Ita,"Ocean Cleanup - il progetto per raccogliere la plastica .... A costruirlo una non-profit olandese che avrebbe cercato per prima cosa di ripulire per quanto possibile l'oceano pacifico. E finalmente in questi giorni il prototipo ha iniziato a funzionare. Ocean Clean-up ha cosi' catturato reti di pescatori, pezzi di plastica e microframmenti fino a un millimetro di diametro.",7,12.699389431034483,14.167004715517242,73.13360634482758,10.664295653247402,13.592969873044893,11.269960917776514,12.589576768436997,11.325522640488796,12.61750953079061,11.868074619785265,16.07208999642949
Cosa Ã¨ ocean cleanup? Ita,"Avast Cleanup Activation Code Torrent + Crack Free Download. Avast Cleanup 2019 Torrent + Crack full version Free Download. Avast Cleanup activation code Torrent is a utility software that is the actual need for every user. It does everything faster, and Avast Cleanup program makes your Windows pc more comfortable and efficient so that user will effect.",8,16.406028259259262,18.014827444444446,65.5791441111111,13.123523569849416,12.681442678263666,8.552852425877361,11.029303402888914,13.998005146031813,12.983558153403166,14.897049527357526,12.734265096328112
Cosa Ã¨ ocean cleanup? Ita,Boyan Slat. Boyan Slat (27 July 1994) is a Dutch inventor and entrepreneur who creates technological solutions to global problems. He is the founder and CEO of The Ocean Cleanup; a Dutch foundation which develops advanced systems to rid world’s oceans of plastic.,9,9.118493480487805,9.166147280487804,81.71535990243902,14.620879460063652,9.644307421492035,9.023091597718585,13.08689273602619,12.016640370028933,11.120177559704187,17.965821060676287,12.522189794290103
Cosa Ã¨ ocean cleanup? Ita,"Coto de Caza, CA Three Day Weather Forecast | AccuWeather. Get the Coto de Caza, CA weather forecast. Access hourly, 10 day and 15 day forecasts along with up to the minute reports and videos for Coto de Caza, CA, CA 92679 from AccuWeather.com",10,11.364159256410257,11.402063974358974,77.23377679487182,11.940625149466475,13.458441264186865,13.271889862915815,12.487831144558989,12.713683854928219,10.96283844511131,15.302906723196728,9.861783555635586
Cosa Ã¨ ocean cleanup? Italino,"Cosa succede se proviamo a FOTOCOPIARE UNA BANCONOTA 2 .... Qualche mese fa avevamo provato a fotocopiare una banconota ma il risultato è stato alquanto deludente, perché molte nuove stampanti hanno un blocco che non permette la stampa di banconote. Oggi ...",1,14.817532897435898,21.43764723076923,63.74481961538462,12.741457534560968,13.939378056294057,9.189445266391363,13.356302912475535,11.172350673128342,11.28069278149266,13.016295074874467,15.304077700782582
Cosa Ã¨ ocean cleanup? Italino,"Ocean CleanUp, i primi dati del progetto per pulire gli .... Ocean CleanUp, i primi dati del progetto per pulire gli oceani Dopo tre anni di lavoro un team di ""The Ocean CleanUp Foundation"" e di esperti internazionali ha pubblicato uno studio con i primi, allarmanti dati sull'inquinamento dell’Oceano Pacifico",2,11.971988469387755,13.206744948979596,74.82126687755103,10.619836419948319,15.402704120534318,9.891284242482234,12.407865873385086,11.125833790789134,11.14914368744406,12.17460791383603,17.228723951580793
Cosa Ã¨ ocean cleanup? Italino,"The Ocean Cleanup come funziona, progetto e a cosa serve .... The Ocean Cleanup come funziona, progetto e a cosa serve. Tante volte e sempre di più si parla dell’inquinamento di mari e oceani dovuto dalla presenza della plastica.C’è chi si è adoperato e lavora da anni ad una soluzione per ripulire l’Oceano dalla plastica.",3,14.505394127272728,13.541417709090908,71.95318839999997,11.210075257367247,15.977924983540875,9.840394977565662,12.973471313260552,9.991562375779763,11.173839551484832,11.774271773645669,17.05845976735537
Cosa Ã¨ ocean cleanup? Italino,"clay - Dizionario inglese-italiano WordReference. clay - Traduzione del vocabolo e dei suoi composti, e discussioni del forum.",4,16.47616617647059,14.364139470588237,69.15969505882353,12.989888462102483,12.293504399173951,13.099663781330015,13.469431865923756,12.316225357803942,11.334870992425735,10.10575982757965,14.39065531366043
Cosa Ã¨ ocean cleanup? Italino,Italiano | International Myeloma Foundation. Cosa si intende per Mieloma Multiplo? Il Mieloma Multiplo è un cancro alle plasmacellule che attacca e distrugge le ossa. Il mieloma è il secondo tipo di cancro al sangue maggiormente diffuso e rappresenta circa il 12% di tutti i tumori ematologici diagnosticati. Il mieloma è trattabile e i risultati in questo se,5,11.81690375,10.805394446428572,77.37770192857143,12.517100741546427,11.69890720916911,11.175389181274596,14.171941574849923,11.315377965510462,12.129672246982736,11.516626394842593,15.474984685824127
Cosa Ã¨ ocean cleanup? Italino,"Scelti da Flipboard on Flipboard by Flipboard Italia. Abbiamo trovato un modo per ripulire gli oceani dalla plastica? wired.it - Giulia Giacobini. Nel 2013 Boyan Slat, un ragazzo olandese di 19 anni, iniziò a lavorare a Ocean Cleanup, il progetto – da lui portato avanti tramite un’omonima …",6,14.907838985714287,12.67681930952381,72.41534209523809,12.861140298274897,13.312013067995428,10.67519884273863,12.246299323778816,10.932404177209246,12.04134553067671,11.29645801058406,16.635140748742174
Cosa Ã¨ ocean cleanup? Italino,Impact Hub Milano Fellowship. IH Fellowship on Ocean Cleanup è il primo contest mai realizzato in Italia per progetti di innovazione finalizzati a diminuire l’impatto della plastica e di altri materiali di scarto sugli ecosistemi marini e costieri del Mediterraneo. La call è promossa da Impact Hub Milano insieme al WWF e patrocinata da Bulgari. Gli innovatori potranno candidare i loro progetti entro il 18 giugno.,7,13.638324938461539,13.191926996923076,73.16974793846154,10.772608396601008,14.782845986262974,11.364827571825204,13.448093633688627,12.279714559090388,11.378339852938234,12.686451436819798,13.287118562773745
Cosa Ã¨ ocean cleanup? Italino,"Coto de Caza, CA Three Day Weather Forecast | AccuWeather. Get the Coto de Caza, CA weather forecast. Access hourly, 10 day and 15 day forecasts along with up to the minute reports and videos for Coto de Caza, CA, CA 92679 from AccuWeather.com",8,11.364159256410257,11.402063974358974,77.23377679487182,11.940625149466475,13.458441264186865,13.271889862915815,12.487831144558989,12.713683854928219,10.96283844511131,15.302906723196728,9.861783555635586
Cosa Ã¨ ocean cleanup? Italino,"travel - Dizionario inglese-italiano WordReference. ocean travel n noun: Refers to person, place, thing, quality, etc. (making journeys by sea) viaggio in nave, viaggio per mare nm : I prefer air travel to ocean travel, it's much quicker. Preferisco i viaggi in aereo piuttosto che in nave perché sono molto più veloci.",9,16.439097668,11.96229156,71.59861115999999,12.603175811980543,12.076300052280574,9.514702078774256,13.357562929797243,13.280430548373378,11.466161410351386,13.702449061661623,13.999218106780969
Cosa Ã¨ ocean cleanup? Italino,"TRASH TALK: Special Feature | Ocean Today. A perfect event for museums, zoos, aquariums, learning centers and schools, Ocean Today will be premiering an 11 minute TRASH TALK special feature for World Ocean Day. It is specially designed to be part of your World Ocean Day festivities. In addition to the video, we will provide fun activities that you can organize after the film and make an event from it!",10,16.113217264705884,14.27703128382353,69.6097513382353,12.276944771915744,12.469640187249171,11.28315599177362,11.191959381812518,14.198736083556785,11.8534228598316,15.357156709572491,11.368984014288037
Dove si trova Ä¾isola di plastica?,"Anche l’Italia ha la sua isola di plastica: ecco dove si .... Anche l’Italia ha la sua isola di plastica: ecco dove si trova Redazione 4 mesi fa Gli oceani sono disseminati di isole di plastica, masse di rifiuti che aggregandosi in mare hanno formato dei veri e propri isolotti.",1,16.473885291666665,21.5117085,62.01440595833333,13.449014526894167,12.313570646629495,9.788266516640487,13.786585497813439,12.3818225503391,11.978126996381022,13.696772371677621,12.605840893624636
Dove si trova Ä¾isola di plastica?,"L’ISOLA DI PLASTICA – Il Bullone L’ISOLA DI PLASTICA – Il Bullone. Immagine in evidenza di: www.lifegate.it. Tra il Nord America e l’Asia, si trova un’isola piuttosto particolare perché non è formata da rocce, pianure, boschi, ma solo e soltanto da rifiuti, plastica in particolare.Si tratta del “Pacific Trash Vortex” (PTV), la cui estensione è stata stimata tra i 700.000 e i 10 milioni di Km 2.Sebbene sia stata scoperta nel 1988, le misurazioni per ... Immagine in evidenza di: www.lifegate.it. Tra il Nord America e l’Asia, si trova un’isola piuttosto particolare perché non è formata da rocce, pianure, boschi, ma solo e soltanto da rifiuti, plastica in particolare.Si tratta del “Pacific Trash Vortex” (PTV), la cui estensione è stata stimata tra i 700.000 e i 10 milioni di Km 2.Sebbene sia stata scoperta nel 1988, le misurazioni per ...",1,16.825964093750002,17.083138375,66.09089732812501,12.142383464013777,12.504443145491978,10.536139442099849,12.426755233777657,12.346730170360495,12.468737268643181,13.078165112863458,14.496646162749569
Dove si trova Ä¾isola di plastica?,"Pacific Trash Vortex - Wikipedia. Il Pacific Trash Vortex, noto anche come grande chiazza di immondizia del Pacifico (Great Pacific Garbage Patch) o semplicemente isola di plastica, è un enorme accumulo di spazzatura galleggiante (composto soprattutto da plastica) situato nell'Oceano Pacifico, approssimativamente fra il 135º e il 155º meridiano Ovest e fra il 35º e il 42º parallelo Nord.",2,15.860556888888889,15.469258359259259,68.67018485185184,12.603281963843315,12.839116124010305,11.779359578561381,13.31355109859736,12.358371195167841,11.978966499537199,11.870998788495664,13.256354751786906
Dove si trova Ä¾isola di plastica?,"La prima mappa della spazzatura oceanica - National Geographic. Quando l'ecologo marino Andres Cozar Cabañas e il suo team di ricercatori hanno completato la prima mappa dei rifiuti negli oceani, c'era qualcosa che non quadrava. Il loro lavoro, pubblicato questo mese su Proceedings of the National Academy of Sciences, ha rilevato milioni di pezzi di plastica ...",3,12.424202354545452,15.376704554545451,72.19909334545454,11.373231776063886,14.885314091842075,10.568708592327186,13.428975025789534,11.321127930806973,11.769437834411784,11.326941584393149,15.32626316436539
Dove si trova Ä¾isola di plastica?,"GOSblog: L’isola di plastica - gosblogsurf.blogspot.com. Anche se smettessimo di produrre plastica domani stesso, il pianeta dovrebbe affrontare le sue conseguenze ambientali per migliaia di anni, anche sul fondo degli oceani, dove si stima che finisca il 70% dei detriti di plastica che si trovano nei mari.",4,14.91495984090909,16.694977,68.39006377272727,11.282728655056921,12.593712466170444,9.688117126700778,13.387237036557051,11.615836958244467,13.720905895670146,12.094413926570347,15.617047935029818
Dove si trova Ä¾isola di plastica?,"Codice cvv o cvv2 della Postepay dove si trova - Moneta di .... Moneta di Plastica. ... Cos’è e dove si trova il cvv o cvv2 della Postepay Standard, Postepay Evolution, Postepay Junior e quando va utilizzato. Quando devi usare il codice di sicurezza? Non serve per prelevare, per ricaricare la Postepay, nemmeno per pagare nei negozi. Viene richiesto nelle transazioni online per autorizzare i pagamenti ...",5,15.846369598360658,17.455256245901644,66.6983738704918,12.036470118217055,13.425087452850265,9.992719287537492,12.963515782032854,10.674210786531347,12.028262149860332,10.546982986832411,18.332751436138214
Dove si trova Ä¾isola di plastica?,"Patente di Guida: dove si trova il numero - Guide .... DOVE SI TROVA IL NUMERO DELLA PATENTE DI GUIDA ... Già, perché sulle nuove patenti di plastica, quelle in formato carta di credito, per intenderci, sono presenti più numeri. Sgomberiamo subito ...",6,14.117163220512822,16.202926212820508,69.67991107692309,12.569901325111887,13.177887387842713,8.639023652133723,12.64161585673327,11.313837777964956,10.543759614919146,13.455052179719265,17.658922205575006
Dove si trova Ä¾isola di plastica?,"Materie plastiche - Wikipedia. La lavorazione più usata per produrre in serie oggetti in plastica è lo stampaggio ad iniezione. Si fa con speciali presse (dette ""presse per iniezione termoplastica""), che fondono i granuli di materia plastica e la iniettano ad alta velocità e pressione negli stampi, dove il polimero, raffreddandosi, assume la geometria voluta.",7,13.168187574074071,11.688607518518516,75.1432055925926,11.95183885989471,13.450115415972553,10.004478895539336,13.5076225946389,11.125213855776185,11.627986376503959,12.761623714192899,15.571120287481428
Dove si trova Ä¾isola di plastica?,"Vendi la tua plastica PET - plasturgica.com. - Il valore economico, di seguito indicato, è in linea con il valore medio commerciale per tale materiale nelle condizioni fisiche in cui si trova, secondo le tabelle commerciali in base alla categoria merceologica in uso in Europa. - Il venditore dichiara che il materiale proviene dal seguente utilizzo: o uso personale o uso commerciale",8,18.345446327586206,11.066176337931036,70.5883775862069,11.785257572293492,12.989367734774696,10.857541882203119,12.781176523943055,10.911635691453803,11.526808437873562,11.39287215258749,17.755340004870757
Dove si trova Ä¾isola di plastica?,"Bisfenolo A: dove si trova - Idee Green. Si può quindi parlare di uno dei monomeri principali derivante dalla produzione del policarbonato. Bisfenolo A: dove si trova. Nelle plastiche e nei suoi derivati troviamo grandi quantità e vasto uso di BPA, questo vale per prodotti anche che hanno 50 anni perché è da oltre mezzo secolo che questa molecola viene utilizzata in tal frangente.",9,15.892006677419355,16.18178234516129,67.92621079032259,12.709363284130657,12.84767612074619,11.478062862754701,13.459466373913658,11.476443514280845,11.842997204727142,10.64806543567676,15.537925203770007
Dove si trova Ä¾isola di plastica?,Nell'Oceano Pacifico galleggia un'isola di plastica grande .... Nelle acque dell’Oceano Pacifico tra la California e le Hawaii galleggia una gigantesca isola di plastica. È grande tre volte la Francia ed è formata da oggetti risalenti anche agli anni ’70.,10,18.744572526315793,17.663721078947372,63.59170636842105,13.300798483557042,11.69046069986056,10.488603056590469,13.654404596261669,13.382011663854923,11.13579749333306,12.394613633567184,13.95331037297507
Quali sono le regole per tenere le spiagge pulite ?,"Regole per mantenere la spiaggia pulita - Non Sprecare. Spesso ci si barrica dietro al fatto che non ci sono cestini per gettare i rifiuti o che le spiagge sono molto sporche, ma mantenere la pulizia sui litorali è compito di ognuno di noi. Vediamo quali sono gli accorgimenti da adottare per mantenere puliti i lidi marini.",1,14.974320964285711,18.362747660714287,66.6629315,11.518135652610628,12.33658045664589,10.635971163033206,12.979079607738667,10.174927940040979,13.247773700985332,11.520035259982043,17.58749621896321
Quali sono le regole per tenere le spiagge pulite ?,"Sei regole d'oro per mantenere le spiagge pulite - IO donna. Anche quest'anno Corepla, il consorzio nazionale per la raccolta, il riciclo e il recupero dei rifiuti di imballaggi in plastica, indica le sei regole d'oro per mantenere le spiagge pulite.",2,15.87732535,10.968397225,73.15427837499999,11.441835443035025,13.252539048839019,10.419570856620192,11.949276919854231,11.596643759729023,12.523489733395465,12.131684164267426,16.68496007425958
Quali sono le regole per tenere le spiagge pulite ?,"Spiagge e stabilimenti balneari: le nuove regole. Sulle spiagge italiane soffia il vento del cambiamento.. È in atto (oltre che quasi in dirittura di arrivo) la riforma in tema di concessioni di spiagge e stabilimenti balneari.Le nuove regole si sono rese necessarie al fine di rendere conforme la normativa italiana in tema di concessioni del demanio marittimo ai principi di derivazione comunitaria. Ci si riferisce, in particolare, alla nota ...",3,15.2206289,11.46505434285714,73.31431752857144,11.629956151128974,14.11786501045403,11.312438287807094,12.66022449917948,11.715921528689842,11.315578873453253,11.93640952897151,15.31160612031578
Quali sono le regole per tenere le spiagge pulite ?,"Spiagge italiane: ecco le regole per trattarle bene | Ecoo. Spiagge italiane: ecco le regole per trattarle bene. Diverse associazioni ambientaliste si sono impegnate nel mettere a punto uno specifico decalogo per le spiagge pulite, in vista di un impatto ambientale minore sull’ecosistema marino",4,17.11362569767442,12.039929753488373,70.84644479069769,10.331891215779434,14.133307204519657,11.662432700555618,14.560918342709456,10.810539410844294,12.164894608949645,10.830459737138247,15.505556779503621
Quali sono le regole per tenere le spiagge pulite ?,"Bandiere blu 2018: tutte le località premiate (MAPPA .... Quali sono le spiagge più belle, pulite e attrezzate d'Italia? Torna l'appuntamento con le Bandiere Blu, assegnate dalla Fondazione per l'educazione ambientale (Foundation for Environmental ...",5,16.62340664375,12.8326916875,70.543902125,11.13020691671433,14.3045176464671,10.339248660352784,13.263548280506166,12.257743207141065,12.21778064295756,12.411735426409031,14.075219219451931
Quali sono le regole per tenere le spiagge pulite ?,"Cani in spiaggia: quali sono le regole da osservare .... Contrariamente a quanto molti pensano, esistono diverse spiagge per cani dove è possibile portare l’animale senza dover abbandonare il cane in luoghi solitari e sperduti. Ecco le regole da osservare per portare i cani in spiaggia senza problemi.",6,15.849314914893617,18.536652744680847,65.61403268085104,10.243500145515942,13.128882203435428,11.223771734213555,14.220145369688561,10.963325397058256,13.523380304897017,12.518061022367052,14.178933822824158
Quali sono le regole per tenere le spiagge pulite ?,"Goletta Verde in Sardegna, ecco quali sono le spiagge .... Goletta Verde in Sardegna, mappa delle spiagge inquinate: anche quest’anno Goletta Verde, la nave di Legambiente che sta battendo le coste della penisola, isole maggiori incluse, per analizzare le acque del nostro paese e capire quanto il loro stato di salute e quanto esse siano effettivamente pulite, promuove anche quest’anno il mare della Sardegna, anche se 5 dei 29 punti campionati sono ...",7,16.01953725362319,15.36499171594203,68.61547073913043,11.321533118717056,13.949541906105278,9.384943853536594,13.164549615394296,12.250992799726198,12.947173742370035,12.849174095950927,14.13209086819958
Quali sono le regole per tenere le spiagge pulite ?,"Cani in spiaggia: è permesso o vietato? Le regole sono .... Sono oltre 3.000, afferma l'associazione, le ordinanze emesse rispettivamente da comuni, capitanerie di porto, provincie e regioni, alle quali si aggiungono le leggi regionali e i regolamenti dei singoli stabilimenti balneari che portano a circa 18.000 le diverse normative locali relative all'accesso dei cani in spiaggia in questa estate 2019.",8,15.72044834210526,12.269708631578947,72.00984312280701,12.934851901447681,13.243193116001153,8.90614629957107,13.31171502245033,12.613107052594048,10.496258941962385,14.446630686050874,14.048096979922425
Quali sono le regole per tenere le spiagge pulite ?,"Quali sono alcune regole sociali non scritte che tutti .... Si consiglia di indossare scarpe pulite, soprattutto se si indossano abiti nuovi. ... Quali sono alcune semplici regole per tenere in regola il mio scooter? Quali sono alcune delle più importanti regole non dette della vita? ... Quali sono le regole non scritte quando si visita una madre col figlio appena nato?",9,17.927806745762716,18.509402050847456,63.562791813559315,12.987778629762397,11.639448524171355,10.106314868274195,12.733365674648372,13.641348052598742,14.216731252548376,10.981929666907854,13.693083331088676
Quali sono le regole per tenere le spiagge pulite ?,"Il Giappone ha spiagge bellissime, ma bisogna rispettare .... 14 aprile 2019 - Con le sue 6852 isole, e i suoi 29.750 chilometri di costa, il Giappone di spiagge ne ha a migliaia. Alcune delle quali sono davvero straordinarie. Ma le sapete le loro regole? Il ...",10,14.944021000000001,15.59994405,69.456035225,11.26730681848553,13.296118495965354,11.671521920891275,13.078653665759296,12.773218028802416,12.774868352184535,10.92392881464587,14.214383903265698
